"ENSG","GeneType","GeneSymbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000004799","protein_coding","PDK4",26.9915593710036,-1.07271320457438,1.02876538013017,0.000171799681424533,0.00882882753076806
"ENSG00000013297","protein_coding","CLDN11",5891.6204144102,1.17642588529472,0.187357166978115,2.11565881468857e-12,2.40029629675705e-09
"ENSG00000013588","protein_coding","GPRC5A",669.363193080319,0.693118085949339,0.399688385716209,0.000231641726338612,0.0111649798097
"ENSG00000023909","protein_coding","GCLM",1824.56802491236,-1.03806975963273,0.290720848388448,6.49740291729622e-07,0.000147431070195695
"ENSG00000026950","protein_coding","BTN3A1",751.516821713247,-0.664293934987596,0.228573757264934,1.56523974215153e-05,0.00148665508612165
"ENSG00000029534","protein_coding","ANK1",124.093703127929,1.08203362213747,0.542265835247016,6.57784240817448e-05,0.00440984534900752
"ENSG00000031003","protein_coding","FAM13B",654.758304909785,0.997791495826537,0.272297749631086,4.21388958253878e-07,0.000102773738568454
"ENSG00000035664","protein_coding","DAPK2",32.7588211135446,0.939511595668205,0.712168658047971,0.000291772618077855,0.0131199827561899
"ENSG00000050730","protein_coding","TNIP3",17.6267509525121,-0.86344461012064,0.859400919033077,0.000427511664596833,0.0172749850442156
"ENSG00000058335","protein_coding","RASGRF1",56.7373766038528,1.77702098767312,0.286491734295464,4.30678423247105e-11,3.02479812593884e-08
"ENSG00000061337","protein_coding","LZTS1",13.375404686888,1.13628057445846,0.842636707614758,0.00017094793725818,0.00882882753076806
"ENSG00000062282","protein_coding","DGAT2",67.1610378880364,-0.802386458694446,0.449375769343951,0.000153739730941747,0.00830588751523745
"ENSG00000065534","protein_coding","MYLK",1159.20580069647,0.675401134071254,0.272448109888013,4.54298967157403e-05,0.00338406841747704
"ENSG00000071282","protein_coding","LMCD1",301.285662518783,0.769823149844489,0.267709587416902,9.66981880824487e-06,0.00104273457458076
"ENSG00000073150","protein_coding","PANX2",108.365165043582,-1.41819390263331,0.565860338010413,1.84236431527147e-05,0.00167734761024315
"ENSG00000073756","protein_coding","PTGS2",69.8987559583809,-1.52583649919636,0.321603841289443,3.92151638900774e-08,1.34508012142966e-05
"ENSG00000073910","protein_coding","FRY",147.352812462589,0.747496779322822,0.428760432100868,0.000192813955203155,0.00967283341935829
"ENSG00000077092","protein_coding","RARB",19.143903114817,0.601504903319088,0.814060491254253,0.000941339739923909,0.0291065405118191
"ENSG00000078401","protein_coding","EDN1",57.2643214081292,0.909141852119496,0.928783143886346,0.000332184759778707,0.0144524867904901
"ENSG00000079263","protein_coding","SP140",52.4250340814836,1.44199237015294,0.842962993707962,5.89608218657255e-05,0.00414101505570279
"ENSG00000079841","protein_coding","RIMS1",475.461291673097,0.95171753582694,0.322374048373009,5.29894378645175e-06,0.000656757326944343
"ENSG00000081189","protein_coding","MEF2C",61.2470816102949,-0.844229060438679,0.367976119464301,4.09181337475604e-05,0.00312695106032522
"ENSG00000086696","protein_coding","HSD17B2",20.1795015165664,1.61298777229521,0.66856894670313,1.7469723660167e-05,0.00162050914631322
"ENSG00000087086","protein_coding","FTL",91899.5204416703,-0.604924356620284,0.385008755614274,0.000450230356014275,0.0176685208014292
"ENSG00000087842","protein_coding","PIR",807.764238271709,-1.42526776498441,0.40535975208163,1.79528466461369e-06,0.000304352339291808
"ENSG00000091137","protein_coding","SLC26A4",150.59837226686,2.28447352136689,0.46692084675572,1.29112032805005e-08,5.01124571537111e-06
"ENSG00000092068","protein_coding","SLC7A8",88.5216681493653,-0.879884169608355,0.700373246805564,0.0003663692289195,0.0155606974899928
"ENSG00000092871","protein_coding","RFFL",627.3856808499,-0.612188759965531,0.173127973414319,3.49635271874973e-06,0.000495843329315767
"ENSG00000099937","protein_coding","SERPIND1",164.303615086941,0.868202359293882,0.612248966397292,0.000290741390116014,0.0131135925468535
"ENSG00000100234","protein_coding","TIMP3",6218.21993402317,1.84932000996906,0.18407078325997,1.12888091467592e-24,8.3249323052776e-21
"ENSG00000100612","protein_coding","DHRS7",1218.40693581556,-0.60993003514604,0.126898517798153,1.97025051999623e-08,7.2648062298561e-06
"ENSG00000101017","protein_coding","CD40",44.6240693342154,0.631276125669682,0.380190125371899,0.000339336717220869,0.0147202271832076
"ENSG00000102271","protein_coding","KLHL4",109.911520203824,-1.55358418134818,0.262439915591729,1.70573675449475e-10,9.67611976617039e-08
"ENSG00000102317","protein_coding","RBM3",6560.30126592459,1.3854788641353,0.2083858630323,1.12997255367039e-12,1.38883043284038e-09
"ENSG00000102755","protein_coding","FLT1",58.0195790025386,1.51789954423745,0.3986218138054,9.01649001650349e-07,0.000184700293407514
"ENSG00000103154","protein_coding","NECAB2",8.62970007771518,-1.00142639911943,1.02495683238968,0.000203396010744476,0.0100330694396999
"ENSG00000104368","protein_coding","PLAT",4502.51884892093,0.581788859162175,0.250119622639326,0.000114151866290849,0.00662844833040841
"ENSG00000104998","protein_coding","IL27RA",67.352181917592,-0.7177533452905,0.455765339689975,0.000299912244656719,0.0134042596861877
"ENSG00000105048","protein_coding","TNNT1",12.2934013290927,-0.819104389782764,0.766493889232715,0.000516636720037244,0.0197406087663972
"ENSG00000105281","protein_coding","SLC1A5",4621.10686523334,-0.678470172827664,0.199385353225095,3.02151976773291e-06,0.000441231634200918
"ENSG00000105376","protein_coding","ICAM5",73.6855853691117,-1.15690626942702,0.245375261033325,8.27270922276822e-09,3.38928300907246e-06
"ENSG00000105499","protein_coding","PLA2G4C",89.0882999305416,-0.611326413463627,0.636860063541864,0.00116126792113633,0.0336775677041099
"ENSG00000106211","protein_coding","HSPB1",6655.29565123505,-0.593352281608858,0.158226182666143,2.03016509542159e-06,0.000325128890880367
"ENSG00000106853","protein_coding","PTGR1",2808.27550800016,-0.677951531030132,0.298485410444193,7.4221895943291e-05,0.00473895559856103
"ENSG00000106991","protein_coding","ENG",7999.61057832649,0.656333611071892,0.176192670690998,1.17092265256205e-06,0.000218606812691615
"ENSG00000107099","protein_coding","DOCK8",15.3016017480227,2.13344456213875,1.29725535960254,6.08174756596791e-06,0.000735243400413612
"ENSG00000107201","protein_coding","DDX58",1031.05401405034,0.604789559631813,0.154173300116396,9.55897573766193e-07,0.000187980444206368
"ENSG00000107282","protein_coding","APBA1",221.937998433363,-0.642177611645507,0.211363610550614,1.26004584448518e-05,0.00124727625236993
"ENSG00000107738","protein_coding","VSIR",581.8974741864,0.894782206939364,0.306884538239455,6.20350257791673e-06,0.000743865524566617
"ENSG00000108001","protein_coding","EBF3",782.985974527022,0.645768271350577,0.117974658585828,3.61077533696678e-10,1.90197590874725e-07
"ENSG00000108448","protein_coding","TRIM16L",304.627308079529,-1.63554930239207,0.472225643801141,2.31844121756067e-06,0.000359944100187392
"ENSG00000108551","protein_coding","RASD1",41.0443632277693,-1.10714727730563,0.73978258799854,0.000159093298036699,0.00847100019040895
"ENSG00000108932","protein_coding","SLC16A6",417.816623585667,-0.891422217103895,0.294419772509568,4.31380301265684e-06,0.000568073934229247
"ENSG00000109089","protein_coding","CDR2L",1017.59137572765,-0.700301419085334,0.210111270168919,3.24250049368907e-06,0.000468859213543335
"ENSG00000109846","protein_coding","CRYAB",3157.31546484137,-0.603563260744076,0.265519558898815,0.000111135797323325,0.00653044571602277
"ENSG00000110076","protein_coding","NRXN2",142.613158109253,-0.798004956898446,0.327208425557178,3.09577848925924e-05,0.00249506212776418
"ENSG00000110848","protein_coding","CD69",28.0137311909131,2.62684420499471,0.835290490633875,4.9869208333769e-07,0.000116749357732501
"ENSG00000111052","protein_coding","LIN7A",100.424880195762,-0.625568654448017,0.399841522624206,0.000418240197158867,0.017087602958161
"ENSG00000111057","protein_coding","KRT18",3341.86197523178,1.69162596327075,0.280712726813499,1.18847417365892e-10,7.01152223491815e-08
"ENSG00000111247","protein_coding","RAD51AP1",386.991573910511,0.648002524914528,0.492833917285996,0.000615641566486579,0.0221465791807574
"ENSG00000111962","protein_coding","UST",527.136475604788,-0.837362070020868,0.136285329008391,8.86312312962731e-13,1.19219150169038e-09
"ENSG00000112029","protein_coding","FBXO5",454.531559339338,0.668517475170551,0.379377579144824,0.000238382296135843,0.0114152613172323
"ENSG00000113494","protein_coding","PRLR",124.100834194032,1.6246664279765,0.555033179048224,7.14352785626785e-06,0.00083618962184202
"ENSG00000113504","protein_coding","SLC12A7",615.24949175192,-0.876278136860396,0.254421778702223,9.90709484086412e-07,0.000192262818168296
"ENSG00000114735","protein_coding","HEMK1",482.271027466873,-0.707243354542634,0.158884316280401,3.29803301466447e-08,1.15815926031634e-05
"ENSG00000115339","protein_coding","GALNT3",184.298994655398,1.13671412702295,0.976635455974096,0.00016288372165496,0.00861065236806095
"ENSG00000115594","protein_coding","IL1R1",2872.12397264444,-0.858583638996128,0.285725338012037,4.9042186568061e-06,0.000628976704080289
"ENSG00000116711","protein_coding","PLA2G4A",115.420633752334,-1.86474021950767,0.454167110387719,4.25059194025066e-07,0.000102773738568454
"ENSG00000117594","protein_coding","HSD11B1",38.1566635202643,-1.21682551381446,0.841990200364857,0.000129010246938611,0.00728162691517633
"ENSG00000119772","protein_coding","DNMT3A",316.076282764497,-0.715682921421604,0.231605110629344,6.49032614944165e-06,0.000771982422404152
"ENSG00000119929","protein_coding","CUTC",370.913481873254,-0.683300474444503,0.257627977648724,2.78724976596895e-05,0.00227122358001525
"ENSG00000120658","protein_coding","ENOX1",20.6115600882439,-1.21919435873405,0.806013408468889,0.000121414426948034,0.00699508352756466
"ENSG00000122483","protein_coding","CCDC18",295.476876972081,0.695627379416527,0.233559687761864,1.03499332901286e-05,0.00109871265493067
"ENSG00000123358","protein_coding","NR4A1",91.2931411463656,-0.966374410372102,0.596772334403287,0.000165958983801064,0.0087107795447754
"ENSG00000123453","protein_coding","SARDH",225.735732035879,1.93580051590549,0.206187078483344,5.72184747926487e-22,2.10978821179194e-18
"ENSG00000124587","protein_coding","PEX6",1014.83553092812,-0.820951306872903,0.11126568052168,1.63421174873072e-16,4.0171648470049e-13
"ENSG00000124882","protein_coding","EREG",1399.82431661044,-1.95684734446165,0.357833875002907,1.9910666720451e-09,9.4729814019333e-07
"ENSG00000125378","protein_coding","BMP4",387.844167254752,1.16345585948364,0.479737359462616,2.373400193523e-05,0.00207131831090359
"ENSG00000125650","protein_coding","PSPN",48.8563467580536,-0.672090484857551,0.345162487209112,0.000158565632447866,0.00847100019040895
"ENSG00000125871","protein_coding","MGME1",963.943482267892,0.683616658058519,0.153443337430372,4.16689217687795e-08,1.36572206037273e-05
"ENSG00000125967","protein_coding","NECAB3",277.432832701897,-0.760941643440278,0.188081810540111,1.31092893973078e-07,3.72302924106245e-05
"ENSG00000127472","protein_coding","PLA2G5",27.9748557297012,1.12225729163539,0.627170388755027,9.58620386939276e-05,0.00594062692729722
"ENSG00000127948","protein_coding","POR",2112.61721457638,-0.659571545391073,0.216836056157319,1.0949587061451e-05,0.0011453578692861
"ENSG00000128606","protein_coding","LRRC17",3819.6991868012,0.71683995304491,0.155672140879148,1.43596972480443e-08,5.4305429413181e-06
"ENSG00000129354","protein_coding","AP1M2",31.9867253083551,0.750626536325548,0.946775553868441,0.0004210550564061,0.0171078265204782
"ENSG00000129667","protein_coding","RHBDF2",291.662505210458,-0.994521006870829,0.161005386791901,8.89152248870712e-13,1.19219150169038e-09
"ENSG00000130775","protein_coding","THEMIS2",304.376382667103,-0.663173515053746,0.398874299776049,0.000298427364515386,0.0133784352560408
"ENSG00000132429","protein_coding","POPDC3",585.27496848849,-1.19084247212068,0.228665730950761,9.48246647511119e-10,4.82265165660052e-07
"ENSG00000134343","protein_coding","ANO3",32.962704767639,1.18867516992296,0.872337966712949,0.000145708942564809,0.00807917742063295
"ENSG00000134602","protein_coding","STK26",94.0493435744057,-1.48640379886606,0.335102217978691,1.13143726438224e-07,3.40562616579053e-05
"ENSG00000135480","protein_coding","KRT7",56.5332315054721,1.43416515206528,0.336429274793138,1.81103239413071e-07,4.68612575105857e-05
"ENSG00000136153","protein_coding","LMO7",5315.30242858828,0.594144065917146,0.437620199493762,0.000693452112254658,0.0238965542141214
"ENSG00000136960","protein_coding","ENPP2",931.203718160403,-1.31546495982316,0.412389492805809,3.75846002131394e-06,0.000503941153221449
"ENSG00000137462","protein_coding","TLR2",60.0506777667209,-0.587187810107535,0.642026216897706,0.00131513279849259,0.0368505601817376
"ENSG00000137727","protein_coding","ARHGAP20",61.4792014452241,0.725953919682013,0.389754232177839,0.000157554092489308,0.00846939567909591
"ENSG00000138193","protein_coding","PLCE1",464.098890612506,1.09740584452643,0.307321424010532,7.40332684605997e-07,0.000158248793699331
"ENSG00000138678","protein_coding","GPAT3",247.504371087022,-0.734633577818517,0.526814338035205,0.000411673139297486,0.0169602433840744
"ENSG00000138829","protein_coding","FBN2",24.8877845561343,-0.93177745877011,1.06885013666772,0.00018975603175214,0.0095846291517545
"ENSG00000139292","protein_coding","LGR5",40.6478960229944,2.80464760009575,0.603504048621429,4.69786313426873e-09,2.09966010204029e-06
"ENSG00000140297","protein_coding","GCNT3",123.562853407505,-1.27359667085854,0.680457786807416,6.73681678417333e-05,0.00447536077031745
"ENSG00000140961","protein_coding","OSGIN1",724.496129060105,-0.809897219347959,0.336206686385407,3.2528618934491e-05,0.00259332216575572
"ENSG00000141198","protein_coding","TOM1L1",25.6328447863144,-0.985760640164199,0.574817139133539,0.00013297547284739,0.00743390498191027
"ENSG00000141384","protein_coding","TAF4B",25.3187160035186,-0.832408737284392,0.544868815737622,0.000252503132512354,0.0120085920326207
"ENSG00000141441","protein_coding","GAREM1",259.89298809182,-1.07042361887331,0.266894751696302,1.23235499853826e-07,3.63520077468817e-05
"ENSG00000141696","protein_coding","P3H4",1398.35481102662,-0.919183413430393,0.147800751058244,5.00602133693567e-13,8.20375652205158e-10
"ENSG00000142623","protein_coding","PADI1",35.1799102615577,2.07609972028269,0.562012426551917,8.62062053731606e-07,0.000181636474721249
"ENSG00000142910","protein_coding","TINAGL1",111.042866572122,1.65207283238069,0.46965941668175,2.04185334673802e-06,0.000325128890880367
"ENSG00000145335","protein_coding","SNCA",79.4143996456948,-1.18743174846371,0.779561642429288,0.00012935021030417,0.00728162691517633
"ENSG00000145681","protein_coding","HAPLN1",13.913983794579,0.887448899932074,0.936603722253035,0.000343581775250956,0.0148606674579952
"ENSG00000145860","protein_coding","RNF145",1766.81885791564,0.71447248599636,0.0786663948348204,2.91420107723577e-22,1.43271838960501e-18
"ENSG00000146122","protein_coding","DAAM2",341.631262217456,1.2768006252566,0.928152300506446,0.000110110791443609,0.00652218499197508
"ENSG00000147872","protein_coding","PLIN2",7309.76422878996,-0.753351181188168,0.332433011206931,5.55720923041755e-05,0.00395854182892612
"ENSG00000147894","protein_coding","C9orf72",243.17672585294,-0.597159738835411,0.205472697457782,2.57737869576812e-05,0.00217221476479337
"ENSG00000148344","protein_coding","PTGES",805.759716395379,0.731827265620306,0.204011498711827,1.04293283292336e-06,0.000199769043542684
"ENSG00000148357","protein_coding","HMCN2",15.4571057379381,0.851458706543,0.87564131780571,0.000432683975535049,0.0173230326655401
"ENSG00000148483","protein_coding","TMEM236",205.208001739849,1.02129569490979,0.704080101025416,0.000202606414905989,0.0100276577632498
"ENSG00000149150","protein_coding","SLC43A1",218.700412288422,-0.654100534282583,0.291762171766097,8.94104596497016e-05,0.00558777487022648
"ENSG00000149201","protein_coding","CCDC81",36.0861163904924,0.813158118334108,0.754697273058599,0.000525378694904,0.0199711607503585
"ENSG00000150687","protein_coding","PRSS23",5719.09191043286,0.636481473427825,0.14071077288624,5.31930020292196e-08,1.70552953680209e-05
"ENSG00000151012","protein_coding","SLC7A11",1974.52384052353,-0.730017387516018,0.772477617416492,0.000721502281415371,0.0245760673177721
"ENSG00000152689","protein_coding","RASGRP3",32.6598540313239,0.682858110899865,0.73743798482774,0.000875801448983757,0.027719303800561
"ENSG00000153363","lincRNA","LINC00467",139.394123495479,0.722520654040332,0.285299749729575,3.14654652961484e-05,0.00252219645463529
"ENSG00000154096","protein_coding","THY1",4398.14953200218,0.607770216157248,0.166778564098636,2.53231394672146e-06,0.000389053108335363
"ENSG00000154310","protein_coding","TNIK",25.283349649166,-1.61072960960823,0.572537501959751,8.93610652305342e-06,0.00099096718126703
"ENSG00000154654","protein_coding","NCAM2",354.154200633364,0.670677316815428,0.418573510438448,0.000328379533225559,0.01436150849291
"ENSG00000155011","protein_coding","DKK2",161.23928770706,1.56596553955122,0.426111605302656,1.3539587146043e-06,0.000240596832309625
"ENSG00000155657","protein_coding","TTN",73.3977244091998,0.791223168125678,0.772294699673459,0.000575509857422612,0.0212204872178153
"ENSG00000156466","protein_coding","GDF6",144.957226042281,2.74173978459276,0.458389475007515,6.97317491314749e-12,6.04984451729484e-09
"ENSG00000156510","protein_coding","HKDC1",93.2622168042565,-0.655242333390246,0.742485523868097,0.000969114793813875,0.0297780710290851
"ENSG00000157064","protein_coding","NMNAT2",635.562059096036,1.35037254339212,0.220690457244359,2.21992203546907e-11,1.72324368953334e-08
"ENSG00000157214","protein_coding","STEAP2",943.352708479334,-0.593552629609682,0.158421729224146,2.05010420041183e-06,0.000325128890880367
"ENSG00000157404","protein_coding","KIT",22.579056563382,1.82143188512983,0.986170135920634,1.8138994390892e-05,0.00167207517669542
"ENSG00000157542","protein_coding","KCNJ6",75.0144932018815,2.2835460252853,0.593106365705763,3.75400554367825e-07,9.38437758706957e-05
"ENSG00000158246","protein_coding","TENT5B",280.830442302029,0.656376187604044,0.273228993339103,6.07349374294221e-05,0.0041771178925589
"ENSG00000158290","protein_coding","CUL4B",4233.4789000684,0.753220597161979,0.113276369642958,5.66548012187995e-14,1.19371666168011e-10
"ENSG00000160145","protein_coding","KALRN",67.8042286344089,0.596928496307469,0.539654753362559,0.00103597750705226,0.0313750148901721
"ENSG00000160712","protein_coding","IL6R",691.037717478695,-0.581866913875782,0.171966446421173,7.60136248706825e-06,0.000882257663183296
"ENSG00000161040","protein_coding","FBXL13",73.0649822617017,1.17115225121708,0.374575841054544,3.6935606856636e-06,0.00049978281241149
"ENSG00000162496","protein_coding","DHRS3",130.098192198428,3.18259006708676,0.612017668042359,5.31083085072427e-11,3.43303500373264e-08
"ENSG00000162946","protein_coding","DISC1",135.805445614613,0.603386466575102,0.284071241944528,0.000152781969879719,0.00828740028537293
"ENSG00000163431","protein_coding","LMOD1",123.841415706421,0.70981993807219,0.739495977097685,0.000787740877022435,0.0259631348837147
"ENSG00000163491","protein_coding","NEK10",83.5983469089038,1.88308875654484,0.339204209306803,1.44643900886529e-09,7.11117631391805e-07
"ENSG00000163703","protein_coding","CRELD1",766.813469828853,-0.852681003019275,0.134471508845052,2.31488183869487e-13,4.26777402986383e-10
"ENSG00000164104","protein_coding","HMGB2",3004.68353055758,0.623216705600514,0.284060137682911,0.000117503644644112,0.00679631864649413
