"ENSG","GeneType","GeneSymbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000000003","protein_coding","TSPAN6",466.697851687558,0.405947303410423,0.179124267247616,0.00152135356548108,0.0188567770879366
"ENSG00000000419","protein_coding","DPM1",1193.69363557383,-0.0265510824607652,0.12433989909686,0.778340212539666,0.898948136464896
"ENSG00000000457","protein_coding","SCYL3",247.372492299331,0.139951549875947,0.129577544498945,0.155446263783664,0.378663602398784
"ENSG00000000460","protein_coding","C1orf112",265.815414714075,-0.744043786600989,0.372988180390003,0.000426145881338116,0.00784041836368174
"ENSG00000000938","protein_coding","FGR",1.45018992539339,0.0450383771570925,0.326401323021596,0.366347707967166,NA
"ENSG00000000971","protein_coding","CFH",2390.18942077804,-0.0395115715034488,0.17009908948298,0.713279217119679,0.862880423235952
"ENSG00000001036","protein_coding","FUCA2",5935.91802077518,-0.0654309392061321,0.0662083877513377,0.228082324744627,0.473631405176069
"ENSG00000001084","protein_coding","GCLC",332.687891245277,0.328097086371358,0.156273067496941,0.00507651176505907,0.0424193443171406
"ENSG00000001167","protein_coding","NFYA",773.832273179269,-0.27503617212931,0.124418957069968,0.00677792612201386,0.051407458993052
"ENSG00000001460","protein_coding","STPG1",541.346185113146,0.179120706674917,0.186465075580141,0.126398738464419,0.337812402969971
"ENSG00000001461","protein_coding","NIPAL3",3784.87000817989,-0.0690203321792134,0.203408767910396,0.52409642650855,0.741486602746768
"ENSG00000001497","protein_coding","LAS1L",971.093375193309,-0.341187773077222,0.127469128022119,0.00113095567109725,0.0153091088192281
"ENSG00000001561","protein_coding","ENPP4",25.3119288726204,-0.00239127086727599,0.228029580510242,0.980853834050049,0.991522936739405
"ENSG00000001617","protein_coding","SEMA3F",799.66693490673,-0.136187210390592,0.160690498156123,0.214646347598352,0.458843100085434
"ENSG00000001626","protein_coding","CFTR",0.112464936791419,0,0.331119440321084,1,NA
"ENSG00000001629","protein_coding","ANKIB1",2363.01741886067,-0.00823321668176796,0.105051292932491,0.921693027227515,0.965492065736881
"ENSG00000001630","protein_coding","CYP51A1",202.099195476781,0.22585239632324,0.201007838261944,0.0661384037201393,0.225659517447589
"ENSG00000001631","protein_coding","KRIT1",166.011591205012,0.022517040310067,0.134231439185766,0.819433369322231,0.919885080521421
"ENSG00000002016","protein_coding","RAD52",204.624737843191,0.0230288485565384,0.131152518336049,0.81306315594359,0.917449568308474
"ENSG00000002079","transcribed_unitary_pseudogene","MYH16",2.42832692822902,-0.0585308254023006,0.311323176642882,0.40958746954328,NA
"ENSG00000002330","protein_coding","BAD",1143.02271417997,0.201559233715051,0.132246392655141,0.0486509982315286,0.187111276777709
"ENSG00000002549","protein_coding","LAP3",2050.71267522094,-0.175565603685801,0.118036132008325,0.0620117801107059,0.217476320770886
"ENSG00000002586","protein_coding","PAR",18097.5883961454,0.190470722288404,0.136854835791067,0.0664385465933612,0.22632031421509
"ENSG00000002587","protein_coding","HS3ST1",2.46482601926571,-0.104380589176664,0.33117217978177,0.19168983657459,NA
"ENSG00000002745","protein_coding","WNT16",2.97618299344694,-0.0888764334198816,0.327687822912587,0.22878643473542,NA
"ENSG00000002746","protein_coding","HECW1",32.231103696407,0.144634131841729,0.224286207191065,0.210668870340371,0.453350326929645
"ENSG00000002822","protein_coding","MAD1L1",731.969857686413,-0.141678997794842,0.159647241703074,0.196641841546811,0.435649111642661
"ENSG00000002834","protein_coding","LASP1",14713.830237994,-0.245314737844894,0.153135758925385,0.0292483756593781,0.136531069728118
"ENSG00000002919","protein_coding","SNX11",521.260182755411,0.146426048719243,0.158054118439836,0.181184689342596,0.414664668028973
"ENSG00000003056","protein_coding","M6PR",3167.9728725111,-0.0293885577465119,0.093606752869825,0.699443061796036,0.855538089543703
"ENSG00000003096","protein_coding","KLHL13",4.18286614043942,-0.0882456891350579,0.31518332536756,0.278034815251669,NA
"ENSG00000003137","protein_coding","CYP26B1",3.19460452084161,-0.0306078239190781,0.316881530863817,0.578374789622544,NA
"ENSG00000003147","protein_coding","ICA1",0.0569013355264008,0,0.331119440321103,1,NA
"ENSG00000003249","protein_coding","DBNDD1",23.5010850439619,0.380481269750809,0.361905977911442,0.015804936726556,0.0901953780073652
"ENSG00000003393","protein_coding","ALS2",1936.6289274652,-0.169940567602351,0.13110691021781,0.0903642870509409,0.276669092030531
"ENSG00000003400","protein_coding","CASP10",17.1954555557172,0.0625878023948071,0.228848726595727,0.54627705352879,0.755495230142097
"ENSG00000003402","protein_coding","CFLAR",1875.22472745654,0.0842826302638961,0.140827494753598,0.408224077907242,0.651025095300664
"ENSG00000003436","protein_coding","TFPI",10643.1447726557,-0.232081751604032,0.137922802937316,0.0286513196070884,0.134784176630701
"ENSG00000003509","protein_coding","NDUFAF7",366.014930946854,0.0140894345687542,0.12109282994167,0.879225399081272,0.945972351253969
"ENSG00000003756","protein_coding","RBM5",2380.59395539845,-0.0649282012121673,0.0981725264254049,0.41079862769962,0.653154563901838
"ENSG00000003987","protein_coding","MTMR7",1.21167203198898,0.0211304976542866,0.318279459194843,0.67554262591948,NA
"ENSG00000003989","protein_coding","SLC7A2",176.690123517033,0.0154367701180853,0.181572790016228,0.885705608750815,0.948768124647846
"ENSG00000004059","protein_coding","ARF5",1381.25769508143,0.0184995062421988,0.121637512130709,0.842321489385548,0.930639277143602
"ENSG00000004139","protein_coding","SARM1",144.081142466867,0.1522052775557,0.176634752858856,0.181341936889652,0.414710808866762
"ENSG00000004142","protein_coding","POLDIP2",2572.18003499644,-0.0358662674066317,0.0884951050086567,0.62025298866785,0.80760349988796
"ENSG00000004399","protein_coding","PLXND1",3645.63292779878,0.0952133676690667,0.194047433183899,0.391326722473026,0.639168487867744
"ENSG00000004455","protein_coding","AK2",1594.49620256592,-0.145574478617447,0.135577771783803,0.151287506908193,0.372993004853676
"ENSG00000004468","protein_coding","CD38",2.32897457056372,0.046865863570368,0.290678093973399,0.559094151263136,NA
"ENSG00000004478","protein_coding","FKBP4",2851.78703256386,0.523595225963537,0.281625019553416,0.00147419554013266,0.0184830372511752
"ENSG00000004487","protein_coding","KDM1A",2363.0579799582,-0.115273616937053,0.0929785409338614,0.130100993663185,0.343676769575771
"ENSG00000004534","protein_coding","RBM6",1817.21607478905,0.164409345695885,0.112555277650757,0.069457346503966,0.233285549346575
"ENSG00000004660","protein_coding","CAMKK1",265.491900232062,0.441012791426586,0.27850565598708,0.00467953631576724,0.0401956523658305
"ENSG00000004700","protein_coding","RECQL",2361.22768024211,-0.365973833327258,0.140257666924564,0.0010249196159891,0.0144244165078944
"ENSG00000004766","protein_coding","VPS50",615.677267765335,0.0945876699483031,0.117555814635742,0.299655981499711,0.549285459276369
"ENSG00000004776","protein_coding","HSPB6",555.200470098075,0.104827003729863,0.164301030959119,0.336877398981047,0.587301375398173
"ENSG00000004777","protein_coding","ARHGAP33",102.510811696449,-0.317591121176083,0.253915816683522,0.0222556938984681,0.11373343753539
"ENSG00000004779","protein_coding","NDUFAB1",1271.92213194116,0.0170319790698078,0.154256335398964,0.870868504864545,0.942723663045739
"ENSG00000004799","protein_coding","PDK4",26.9915593710036,0.779300294384369,0.689783602591899,0.000435511778007274,0.00795062199385372
"ENSG00000004809","protein_coding","SLC22A16",0.744255430114533,0.0090258813114736,0.327258211898996,0.782312133107892,NA
"ENSG00000004838","protein_coding","ZMYND10",4.35624423267418,0.00784962111918653,0.274778323400146,0.924490094401965,NA
"ENSG00000004846","protein_coding","ABCB5",15.8762500170495,-0.00414491348095829,0.297686674500136,0.951838023487012,0.978214508100333
"ENSG00000004848","protein_coding","ARX",0.170704006579203,0,0.331119440321062,1,NA
"ENSG00000004864","protein_coding","SLC25A13",496.651989258831,-0.236687313843996,0.192498802769727,0.0530795804314612,0.197319346933786
"ENSG00000004866","protein_coding","ST7",533.326099850645,0.031149739408209,0.0846675986193763,0.654598094306722,0.83029363308384
"ENSG00000004897","protein_coding","CDC27",2558.72279106959,-0.358349991344458,0.146505014474038,0.00168208933241023,0.0202216861916774
"ENSG00000004961","protein_coding","HCCS",975.689571069942,0.0132776641269697,0.140106658676823,0.895179072170062,0.953912540706107
"ENSG00000004975","protein_coding","DVL2",1386.90103029794,0.0053435252362876,0.13683785621122,0.957210073236534,0.980952881841618
"ENSG00000005007","protein_coding","UPF1",2941.34039062396,-0.034143359137215,0.0975549916587988,0.66471827824289,0.836373042882639
"ENSG00000005020","protein_coding","SKAP2",784.062689891065,-0.014268577612479,0.115407883600244,0.873689870795668,0.944200601431121
"ENSG00000005022","protein_coding","SLC25A5",5456.42081943294,-0.197224068795784,0.171715832836459,0.0878989371632993,0.271834533183939
"ENSG00000005059","protein_coding","MCUB",837.56402865169,-0.0223158768878641,0.165003721884481,0.834274983011447,0.92625150883402
"ENSG00000005073","protein_coding","HOXA11",253.396131118612,0.212824070280305,0.132040824105883,0.0381211121904763,0.161466221598151
"ENSG00000005075","protein_coding","POLR2J",582.654865303351,0.0161211125089173,0.131105568553681,0.868462441661588,0.941706262042686
"ENSG00000005100","protein_coding","DHX33",696.605516316351,-0.178539796123379,0.144518455755576,0.0932664215968911,0.282317366986003
"ENSG00000005102","protein_coding","MEOX1",0.27325526815188,0.0115665103544161,0.331676530108156,0.584769975215648,NA
"ENSG00000005108","protein_coding","THSD7A",17.8467678817698,-0.0125520231615516,0.223907781608806,0.900988784845242,0.95713380384255
"ENSG00000005156","protein_coding","LIG3",514.982187429795,0.301746659676433,0.147094553883238,0.00737159570049526,0.054568202041407
"ENSG00000005175","protein_coding","RPAP3",946.935353455804,-0.172213802287239,0.131847068755762,0.0874988327231304,0.271369294639559
"ENSG00000005187","protein_coding","ACSM3",7.09409143262506,0.148261520856207,0.309486070010882,0.162383670433881,NA
"ENSG00000005189","protein_coding","REXO5",178.753084097815,-0.37950874218882,0.304094544363568,0.012950323453773,0.0791813372573834
"ENSG00000005194","protein_coding","CIAPIN1",907.868051558923,-0.00467247989878384,0.133967114511715,0.962161611035927,0.983672929884787
"ENSG00000005206","protein_coding","SPPL2B",465.316100643765,0.0521458858649764,0.129534307404144,0.590263147234736,0.786406675900554
"ENSG00000005238","protein_coding","FAM214B",1666.2038719678,-0.0149147154113057,0.152070874038495,0.886252704900221,0.948783423576825
"ENSG00000005243","protein_coding","COPZ2",1577.9695135197,0.0132168488839145,0.153971010232041,0.899534669801637,0.956390134258625
