"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006986","response to unfolded protein",134,-0.764496958289827,-1.99910254477746,3.37404146664553e-06,0.00541533655396607,0.00525640144277409,1924,"tags=24%, list=6%, signal=23%","RHBDD1/DDRGK1/CREB3L4/ERN1/CDK5RAP3/HSPA6/PARP8/HSPA8/BFAR/OS9/CTH/EDEM2/ATF3/DNAJB2/CREBRF/RACK1/MANF/SERPINH1/DNAJB9/DNAJA1/HSPA5/NFE2L2/HSPB1/HSPH1/XBP1/DNAJB1/ATF4/HSPA1L/HSPA1A/HERPUD1/CHAC1/DDIT3"
"GO:0031667","response to nutrient levels",437,-0.604236790221608,-1.77816919058269,1.24786252218189e-06,0.00541533655396607,0.00525640144277409,3563,"tags=26%, list=11%, signal=24%","SORL1/SPX/COMT/PRKAB2/TSSK6/MAP1LC3A/GABARAPL1/RXRA/LRRK2/VPS41/ULK1/MLST8/FES/APOE/PARP2/PPARA/PLD1/TSPO/ACE/LIPA/AKR1C3/BCAS3/SNW1/CDKN1A/FOXO4/ACAT1/MAX/EIF2AK3/RRP8/SIRT5/CREBBP/SLC7A5/FKBP1B/NPRL2/DNAJC15/FLCN/NNT/FAS/SP1/PPARD/FOS/LRP11/BMT2/DAP/PLIN2/ASS1/GABARAPL2/ATG5/TBXA2R/G6PD/PPARG/CTSK/EIF2A/KAT2A/TBC1D7/CPS1/ACVR1C/CYP1B1/NFKBIZ/JMY/UCN/RNF167/WDR45/HSPA8/DNMT3A/GBA1/MTHFR/CDKN2B/GABARAP/ENSA/KYNU/MTMR3/PROX1/GNPAT/NENF/PPM1D/OGT/GDF15/PDK4/MKKS/ATXN3/ATF3/TMEM126B/CAT/SIRT2/SFRP2/RXRB/KDM4A/NQO1/BCL2/GPT2/ATF2/MN1/USF2/POSTN/PCK2/SNAI2/KICS2/OMA1/YARS1/HSPA5/ZFP36/SLC38A2/NFE2L2/PMAIP1/SESN2/PSPH/XBP1/ATF4/PIM1/STK26/SESN3/PTGS2/DDIT3/ASNS"
"GO:0009991","response to extracellular stimulus",464,-0.599092357633692,-1.76959919170601,2.42051712694063e-06,0.00541533655396607,0.00525640144277409,3563,"tags=26%, list=11%, signal=24%","SORL1/SPX/COMT/PRKAB2/TSSK6/MAP1LC3A/GABARAPL1/RXRA/NOCT/LRRK2/VPS41/ULK1/MLST8/FES/APOE/PARP2/PPARA/PLD1/TSPO/ACE/LIPA/AKR1C3/BCAS3/SNW1/CDKN1A/TLE5/FOXO4/ACAT1/MAX/EIF2AK3/RRP8/SIRT5/CREBBP/SLC7A5/FKBP1B/PPP1R9B/ITGA4/NPRL2/DNAJC15/FLCN/NNT/FAS/SP1/PPARD/FOS/LRP11/BMT2/DAP/PLIN2/ASS1/GABARAPL2/ATG5/TBXA2R/G6PD/PPARG/CTSK/EIF2A/KAT2A/TBC1D7/CPS1/ACVR1C/CYP1B1/NFKBIZ/JMY/UCN/RNF167/WDR45/HSPA8/DNMT3A/GBA1/MTHFR/CDKN2B/GABARAP/ENSA/KYNU/MTMR3/PROX1/GNPAT/NENF/PPM1D/OGT/GDF15/PDK4/MKKS/ATXN3/RPS19/ATF3/TMEM126B/CAT/SIRT2/SFRP2/RXRB/KDM4A/NR4A2/NQO1/BCL2/GPT2/ATF2/MN1/USF2/POSTN/PCK2/SNAI2/KICS2/OMA1/YARS1/HSPA5/ZFP36/SLC38A2/NFE2L2/PMAIP1/SESN2/PSPH/XBP1/ATF4/PIM1/STK26/SESN3/PTGS2/DDIT3/ASNS"
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",61,-0.851585149403006,-2.01496887260785,1.18305459073804e-05,0.0113928157088073,0.0110584471218461,767,"tags=25%, list=2%, signal=24%","HYOU1/CASP4/SYVN1/BCL2/BBC3/ERP29/CEBPB/TRIB3/PMAIP1/XBP1/ATF4/HSPA1A/HERPUD1/CHAC1/DDIT3"
"GO:0006457","protein folding",200,-0.701961350861665,-1.91638989915033,1.04538218904446e-05,0.0113928157088073,0.0110584471218461,3196,"tags=40%, list=10%, signal=36%","DNAJC4/MOGS/HSP90AA1/P3H1/FKBP11/POFUT2/DNAJB5/DNAJC10/HSP90AB1/HSPB2/DNAJC7/GRN/PFDN5/PDIA3/UNC45A/HSP90B2P/FKBP1B/SELENOF/DNAJC3/PDCD5/FKBP8/DNAJC1/APLF/LMAN1/ERO1B/TXNDC5/AIP/PDIA4/BAG2/SIL1/PDIA5/NUDCD2/HSPA6/CHCHD4/DNAJC19/CRYAB/PFDN2/CRTAP/PPIB/DNAJB11/FKBP2/ALG12/HSPA8/PFDN4/CDC37L1/SDF2L1/P4HB/FKBP10/B2M/TBCA/HSP90B1/PDIA6/MKKS/ARL2/HSPA13/PPIL3/AHSA1/HYOU1/CLU/PPIC/HSPB6/HYPK/FUT10/DNAJB2/FKBP4/LMAN2L/ERP29/DNAJA1/PPID/ENGASE/HSPA5/CLGN/CHORDC1/GRPEL2/HSPB1/HSPH1/DNAJB1/HSPA1L/HSPA1A/HSPA1B"
"GO:0042594","response to starvation",202,-0.69056810997431,-1.88475704122922,1.91879655151298e-05,0.0153983423258917,0.0149464152433643,2716,"tags=25%, list=8%, signal=23%","ACAT1/MAX/EIF2AK3/RRP8/SLC7A5/NPRL2/DNAJC15/FLCN/FAS/SP1/FOS/LRP11/BMT2/DAP/PLIN2/GABARAPL2/ATG5/CTSK/EIF2A/TBC1D7/CPS1/JMY/RNF167/WDR45/HSPA8/GBA1/GABARAP/MTMR3/GNPAT/PPM1D/PDK4/ATXN3/ATF3/BCL2/GPT2/ATF2/PCK2/KICS2/YARS1/HSPA5/ZFP36/SLC38A2/NFE2L2/PMAIP1/SESN2/XBP1/ATF4/STK26/SESN3/DDIT3/ASNS"
"GO:2001233","regulation of apoptotic signaling pathway",365,-0.597642177662471,-1.73543130880056,2.62642756722262e-05,0.0180660696231099,0.017535847215742,2397,"tags=22%, list=7%, signal=21%","SRPX/NCK1/HGF/PTPN2/NDUFA13/TRAF2/TAF9/FLCN/MCL1/CRADD/QARS1/FAS/GSDME/FEM1B/GSTP1/PIAS4/TNFSF12/RFFL/TRAF1/CTSK/LGALS3/PCGF2/PRDX2/SOD1/RPS7/FIS1/HMOX1/ARMC10/PYCARD/STRADB/UBB/UNC5B/RIPK3/MAP2K5/P4HB/NUPR1/PTEN/ACVR1/PYCR1/CTH/CTSL/SIAH1/SLC25A6/SLC35F6/ATF3/RPS3/RPL26/HYOU1/CLU/SFRP2/JAK2/RPL11/IER3/MSX1/SYVN1/RACK1/TPT1/NR4A2/RB1CC1/BCL2/EYA3/NOL3/BBC3/ERP29/DNAJA1/STYXL1/SNAI2/DEDD2/MYC/ARHGEF2/NFE2L2/PMAIP1/HSPB1/SIAH2/XBP1/ATF4/PLEKHF1/PTGS2/HSPA1A/HSPA1B/HERPUD1/DDIT3"
"GO:0051604","protein maturation",495,-0.556488430834313,-1.6523955090362,4.8390615758274e-05,0.0291251018595112,0.0282703071008864,3342,"tags=28%, list=10%, signal=25%","LRRK2/BMP1/CAST/DNAJC4/MOGS/PTCH1/PIDD1/HSP90AA1/DPP4/P3H1/RPS6KA2/ACE/MBTPS1/FKBP11/POFUT2/DNAJB5/DNAJC10/HSP90AB1/HSPB2/NAA60/DNAJC7/INPP5B/GRN/PFDN5/PDIA3/RNF123/HTRA2/UNC45A/IMMP2L/IFT52/HSP90B2P/CDK20/TMEM98/CREBBP/CUZD1/LDLRAD3/FKBP1B/SELENOF/DNAJC3/SPCS2/PDCD5/FKBP8/PRCP/DNAJC1/MASP1/APLF/DISP1/STOML2/MMP16/LMAN1/ERO1B/TXNDC5/AIP/HM13/PDIA4/TMEM260/BAG2/GSN/RHBDD1/S100A10/SIL1/CTSZ/PDIA5/LMF1/SERPINE2/ADAM8/METAP1/NUDCD2/HSPA6/MMS19/CHCHD4/CARD8/DNAJC19/RIPK2/CRYAB/PFDN2/RCE1/CRTAP/PPIB/PCSK4/DNAJB11/SLC30A5/FKBP2/ALG12/HSPA8/LIPT1/PFDN4/CDC37L1/SDF2L1/P4HB/FKBP10/B2M/TBCA/CTSL/SEC11A/HSP90B1/MME/OGT/PDIA6/MKKS/ADAM17/CASP7/ARL2/HSPA13/PPIL3/AHSA1/HYOU1/CLU/CASP1/PPIC/CASP4/HSPB6/HYPK/FUT10/DNAJB2/CARD16/FKBP4/SIRT4/SERPINH1/NOL3/LMAN2L/ERP29/DNAJA1/PPID/ENGASE/OMA1/HSPA5/CLGN/CHORDC1/CPLANE2/GRPEL2/HSPB1/HSPH1/DNAJB1/HSPA1L/HSPA1A/HSPA1B/CHAC1"
"GO:0097193","intrinsic apoptotic signaling pathway",296,-0.610526037082042,-1.73005264768286,6.48693725800525e-05,0.0347051143303281,0.0336865513749045,1636,"tags=18%, list=5%, signal=17%","SOD1/RPS7/FIS1/ARMC10/PYCARD/EDA2R/CYP1B1/JMY/UBB/RIPK3/P4HB/NUPR1/PYCR1/SIAH1/BCL3/RPS3/RPL26/HYOU1/CLU/SFRP2/JAK2/CASP4/RPL11/IER3/TNFRSF1B/MSX1/SYVN1/RACK1/TPT1/BCL2/ATF2/DDIT4/NOL3/BBC3/ERP29/DNAJA1/STYXL1/SNAI2/CEBPB/TRIB3/MYC/ARHGEF2/NFE2L2/PMAIP1/HSPB1/XBP1/ATF4/PLEKHF1/PTGS2/HSPA1A/HERPUD1/CHAC1/DDIT3"
"GO:2001242","regulation of intrinsic apoptotic signaling pathway",170,-0.690654705854435,-1.84173307746763,8.72569226245994e-05,0.0420142082437446,0.0407811301529707,1636,"tags=24%, list=5%, signal=22%","SOD1/RPS7/FIS1/ARMC10/PYCARD/UBB/RIPK3/P4HB/NUPR1/PYCR1/SIAH1/RPS3/RPL26/HYOU1/CLU/SFRP2/RPL11/MSX1/SYVN1/RACK1/TPT1/BCL2/NOL3/BBC3/ERP29/DNAJA1/STYXL1/SNAI2/MYC/ARHGEF2/NFE2L2/PMAIP1/HSPB1/XBP1/ATF4/PLEKHF1/PTGS2/HSPA1A/HERPUD1/DDIT3"
